CustomerId,Surname,Geography,Gender,Age,Balance,NumOfProducts,IsActiveMember,Exited,Churn_Probability,Risk_Tier,Top_Reasons
15570002,Burlingame,Germany,Female,55,118772.71,4,0,1,0.984265706691508,High,NumOfProducts (+0.185); Age (+0.171); Geography_Germany (+0.042)
15627352,Bulgakov,Germany,Male,46,110356.42,1,0,1,0.883044077040621,High,Age (+0.184); Geography_Germany (+0.103); NumOfProducts (+0.059)
15587233,Donoghue,France,Male,41,73700.12,3,1,1,0.8829863531847971,High,NumOfProducts (+0.406); CreditScore (+0.021); EstimatedSalary (+0.016)
15803538,Douglas,Spain,Male,56,0.0,3,0,1,0.8829742301894947,High,NumOfProducts (+0.219); Age (+0.203); IsActiveMember (+0.056)
15758116,Rossi,France,Male,53,64646.7,1,0,1,0.882746702862875,High,Age (+0.287); IsActiveMember (+0.104); NumOfProducts (+0.064)
15714485,Udinese,France,Male,60,85891.55,1,0,1,0.8825227367162807,High,Age (+0.294); IsActiveMember (+0.135); NumOfProducts (+0.056)
15639357,Allan,France,Male,46,134950.19,3,0,1,0.8820894546685109,High,NumOfProducts (+0.247); Age (+0.104); IsActiveMember (+0.035)
15601811,Caldwell,France,Female,53,110240.04,1,0,1,0.8815188764088568,High,Age (+0.272); IsActiveMember (+0.090); NumOfProducts (+0.041)
15756920,Genovesi,France,Male,63,70655.48,1,0,1,0.8814097581967334,High,Age (+0.267); IsActiveMember (+0.138); NumOfProducts (+0.051)
15735878,Law,Germany,Female,47,134381.52,1,0,1,0.8813589948572387,High,Age (+0.184); Geography_Germany (+0.093); NumOfProducts (+0.069)
15727353,Ch'ang,France,Female,64,142028.36,1,0,1,0.8811828345600561,High,Age (+0.242); IsActiveMember (+0.137); NumOfProducts (+0.043)
15778975,Nnonso,Germany,Female,70,96947.58,3,0,1,0.8810143391700522,High,NumOfProducts (+0.209); Age (+0.077); IsActiveMember (+0.076)
15653849,Lu,Germany,Female,48,152827.99,1,0,1,0.8808098049135769,High,Age (+0.228); Geography_Germany (+0.079); NumOfProducts (+0.057)
15625426,Ashbolt,Germany,Female,55,161608.81,1,0,1,0.880575271460806,High,Age (+0.257); IsActiveMember (+0.070); Geography_Germany (+0.054)
15787907,Wang,Germany,Female,42,137227.04,3,0,1,0.8804920407310114,High,NumOfProducts (+0.290); Geography_Germany (+0.031); Balance (+0.027)
15683503,Hudson,France,Female,43,0.0,3,1,1,0.88038443991173,High,NumOfProducts (+0.344); Age (+0.093); Gender_Male (+0.031)
15569249,Howarth,France,Female,55,44582.07,3,1,1,0.8797347397820662,High,NumOfProducts (+0.304); Age (+0.156); Gender_Male (+0.026)
15752294,Long,France,Female,38,135979.01,4,1,1,0.8794235260611306,High,NumOfProducts (+0.444); Balance (+0.035); Gender_Male (+0.023)
15593782,Brookes,Germany,Female,38,130878.75,3,0,1,0.879308157060888,High,NumOfProducts (+0.315); Geography_Germany (+0.054); Balance (+0.046)
15777901,Lindell,Germany,Female,43,94752.49,1,0,1,0.8788805365013543,High,Age (+0.130); Geography_Germany (+0.091); NumOfProducts (+0.066)
15700487,Osonduagwuike,France,Male,46,118022.06,3,0,1,0.8787476798273489,High,NumOfProducts (+0.280); Age (+0.110); IsActiveMember (+0.041)
15684801,Abbott,France,Male,47,93871.95,3,0,1,0.8786779862391247,High,NumOfProducts (+0.261); Age (+0.133); IsActiveMember (+0.035)
15658409,Mao,France,Male,41,128876.71,3,1,1,0.8785508115394435,High,NumOfProducts (+0.447); Balance (+0.035); Geography_Spain (+0.004)
15592412,Sun,Germany,Male,45,131038.14,1,0,1,0.8784388682126071,High,Age (+0.172); Geography_Germany (+0.107); NumOfProducts (+0.061)
15812616,Enyinnaya,France,Female,49,0.0,1,0,1,0.8779779381836501,High,Age (+0.226); NumOfProducts (+0.098); IsActiveMember (+0.075)
15785705,Thomson,Germany,Female,44,106731.58,1,0,1,0.8778260504851185,High,Age (+0.125); Geography_Germany (+0.107); NumOfProducts (+0.057)
15720071,Fiorentini,France,Female,49,0.0,1,0,1,0.8770580446656187,High,Age (+0.224); NumOfProducts (+0.098); IsActiveMember (+0.056)
15728706,Amaechi,France,Female,49,0.0,1,0,1,0.8769686160084748,High,Age (+0.229); NumOfProducts (+0.102); IsActiveMember (+0.071)
15797960,Skinner,Germany,Female,59,135296.33,1,0,0,0.876943967716889,High,Age (+0.215); IsActiveMember (+0.073); Geography_Germany (+0.062)
15606641,Beggs,Germany,Male,56,100260.88,3,1,1,0.8769086654156164,High,NumOfProducts (+0.264); Age (+0.148); Geography_Germany (+0.062)
15591986,Johnston,Germany,Male,46,141078.37,1,0,1,0.8767746234863597,High,Age (+0.186); Geography_Germany (+0.109); NumOfProducts (+0.067)
15577359,Bezrukov,Spain,Male,47,0.0,1,0,1,0.8766011925706311,High,Age (+0.212); NumOfProducts (+0.121); IsActiveMember (+0.094)
15694556,Nkemakolam,France,Male,60,116563.58,1,0,1,0.876205357610176,High,Age (+0.303); IsActiveMember (+0.117); NumOfProducts (+0.045)
15790630,Olisaemeka,France,Female,48,0.0,1,0,1,0.8758959877778967,High,Age (+0.222); NumOfProducts (+0.109); IsActiveMember (+0.056)
15661626,Algeranoff,Germany,Female,45,98792.4,1,0,1,0.8757962032521616,High,Age (+0.173); Geography_Germany (+0.092); NumOfProducts (+0.058)
15664754,Steele,Germany,Male,39,131607.28,4,1,1,0.8756188773348805,High,NumOfProducts (+0.358); Geography_Germany (+0.069); Balance (+0.044)
15683416,Russo,Germany,Male,51,97750.07,3,1,1,0.8754629868241887,High,NumOfProducts (+0.269); Age (+0.147); Geography_Germany (+0.043)
15808868,Nwokeocha,France,Female,31,103696.97,3,0,1,0.875373624418769,High,NumOfProducts (+0.431); IsActiveMember (+0.033); Gender_Male (+0.031)
15762762,Onyekachukwu,Germany,Female,45,118886.55,1,0,0,0.8753583897364736,High,Age (+0.146); Geography_Germany (+0.109); NumOfProducts (+0.055)
15651900,Bergamaschi,Germany,Female,53,81571.05,1,0,1,0.8751141260676714,High,Age (+0.250); IsActiveMember (+0.080); NumOfProducts (+0.060)
15579334,Watkins,Germany,Female,45,126674.81,1,0,1,0.875087638482272,High,Age (+0.153); Geography_Germany (+0.097); NumOfProducts (+0.060)
15630592,Sanders,France,Female,45,0.0,1,0,1,0.8745116240602514,High,Age (+0.185); NumOfProducts (+0.105); IsActiveMember (+0.070)
15787161,Pisani,Germany,Male,46,129269.27,1,0,0,0.8740962040775527,High,Age (+0.190); Geography_Germany (+0.103); NumOfProducts (+0.059)
15772329,Fiorentino,Germany,Male,45,103741.14,1,0,1,0.8739080349690836,High,Age (+0.158); Geography_Germany (+0.114); NumOfProducts (+0.062)
15577515,Sung,Germany,Female,55,108477.27,1,1,1,0.8738990901072629,High,Age (+0.221); Geography_Germany (+0.108); NumOfProducts (+0.044)
15657306,Kershaw,France,Female,47,0.0,1,0,1,0.8737596704326308,High,Age (+0.211); NumOfProducts (+0.103); IsActiveMember (+0.058)
15732644,Evans,Spain,Female,54,92316.31,2,0,1,0.8736695729377776,High,Age (+0.314); IsActiveMember (+0.096); Gender_Male (+0.040)
15634245,Muecke,Germany,Female,47,95523.16,1,0,0,0.8735858264474103,High,Age (+0.195); Geography_Germany (+0.078); IsActiveMember (+0.059)
15690829,Sandefur,Germany,Male,49,137115.16,1,0,1,0.87348720115804,High,Age (+0.220); Geography_Germany (+0.073); IsActiveMember (+0.060)
15713774,Chikwendu,Spain,Female,46,12459.19,1,0,1,0.8734515283300698,High,Age (+0.181); NumOfProducts (+0.091); IsActiveMember (+0.069)
15633213,Rizzo,Spain,Male,50,0.0,1,0,1,0.8733618586547028,High,Age (+0.258); NumOfProducts (+0.104); IsActiveMember (+0.078)
15610686,Melton,France,Male,63,169832.57,1,0,1,0.8732914188374713,High,Age (+0.251); IsActiveMember (+0.136); NumOfProducts (+0.046)
15813067,Williams,Germany,Female,45,110219.14,1,0,1,0.8731127064562703,High,Age (+0.158); Geography_Germany (+0.086); NumOfProducts (+0.054)
15792228,Onwumelu,France,Male,60,152335.7,1,0,1,0.8728197920934343,High,Age (+0.291); IsActiveMember (+0.120); NumOfProducts (+0.047)
15799626,Donaghy,Germany,Male,50,126345.55,1,1,1,0.8727838221003839,High,Age (+0.222); Geography_Germany (+0.124); NumOfProducts (+0.063)
15578865,Palerma,Germany,Female,50,107959.39,1,1,1,0.8727406048619113,High,Age (+0.205); Geography_Germany (+0.123); NumOfProducts (+0.053)
15746333,Blake,France,Female,57,0.0,3,0,1,0.8726923796441474,High,NumOfProducts (+0.204); Age (+0.200); IsActiveMember (+0.053)
15779492,Trevisano,Spain,Male,56,94231.13,1,0,1,0.8726405050625156,High,Age (+0.309); IsActiveMember (+0.117); NumOfProducts (+0.047)
15704160,Wan,Spain,Male,49,0.0,1,0,1,0.8721569291858725,High,Age (+0.232); NumOfProducts (+0.115); IsActiveMember (+0.088)
15703728,Chieloka,Spain,Male,47,0.0,1,0,1,0.8721174111719109,High,Age (+0.216); NumOfProducts (+0.121); IsActiveMember (+0.087)
15765518,Gregson,France,Female,51,105229.53,1,0,1,0.8721133692312577,High,Age (+0.278); IsActiveMember (+0.078); NumOfProducts (+0.051)
15700263,Ifeatu,France,Male,66,0.0,1,0,1,0.8720884589766187,High,Age (+0.200); IsActiveMember (+0.148); NumOfProducts (+0.080)
15813168,Maslova,Germany,Female,39,100717.85,3,1,1,0.8719149037727043,High,NumOfProducts (+0.335); Geography_Germany (+0.069); Balance (+0.032)
15778154,Kung,Germany,Male,50,122227.71,1,1,1,0.871740722507264,High,Age (+0.223); Geography_Germany (+0.125); NumOfProducts (+0.063)
15711843,Pisani,Germany,Male,40,147856.82,3,0,1,0.8716615943690107,High,NumOfProducts (+0.309); Geography_Germany (+0.057); IsActiveMember (+0.028)
15572050,Yefimov,Germany,Male,48,122831.58,1,1,1,0.8716379945337941,High,Age (+0.216); Geography_Germany (+0.136); NumOfProducts (+0.065)
15757759,Okwuoma,Spain,Female,28,165969.26,3,0,1,0.8715791571108986,High,NumOfProducts (+0.404); Balance (+0.042); IsActiveMember (+0.040)
15798470,Scannell,Spain,Female,48,75990.97,1,0,1,0.8715523876476378,High,Age (+0.240); IsActiveMember (+0.088); NumOfProducts (+0.058)
15761554,Blackburn,France,Male,54,89299.81,1,0,1,0.8715305260850703,High,Age (+0.317); IsActiveMember (+0.087); NumOfProducts (+0.050)
15660417,Lambert,Germany,Female,43,120481.69,1,0,1,0.871202468614898,High,Geography_Germany (+0.114); Age (+0.110); NumOfProducts (+0.062)
15672432,Giles,France,Female,53,0.0,1,0,1,0.8711544360035043,High,Age (+0.270); NumOfProducts (+0.090); IsActiveMember (+0.074)
15760216,Pokrovskaya,France,Female,49,0.0,1,0,1,0.8711054981221711,High,Age (+0.208); NumOfProducts (+0.099); IsActiveMember (+0.075)
15636977,Trevisan,Germany,Male,36,118214.32,3,0,1,0.8710300032721485,High,NumOfProducts (+0.336); Geography_Germany (+0.060); Balance (+0.050)
15699523,Chu,Germany,Female,55,126817.65,2,0,0,0.8709745329047823,High,Age (+0.277); IsActiveMember (+0.073); Geography_Germany (+0.059)
15771409,McGregor,France,Male,58,151933.63,1,0,1,0.8709665183037119,High,Age (+0.297); IsActiveMember (+0.117); NumOfProducts (+0.042)
15734202,Chidimma,Germany,Female,52,86891.84,1,0,0,0.8705091692865758,High,Age (+0.250); IsActiveMember (+0.081); NumOfProducts (+0.049)
15611669,Nyhan,Germany,Male,50,126608.37,1,1,1,0.8700137901395076,High,Age (+0.220); Geography_Germany (+0.130); NumOfProducts (+0.061)
15673971,Houghton,Germany,Female,44,146498.76,1,0,1,0.869697737307447,High,Age (+0.140); Geography_Germany (+0.102); NumOfProducts (+0.063)
15647292,Peng,France,Male,63,148368.02,1,0,1,0.8696261566748484,High,Age (+0.273); IsActiveMember (+0.137); NumOfProducts (+0.046)
15804853,McVey,France,Female,48,57098.96,1,0,1,0.8693371726737011,High,Age (+0.232); IsActiveMember (+0.077); NumOfProducts (+0.069)
15590201,Fiorentini,Spain,Female,50,0.0,4,1,1,0.8693238495045362,High,NumOfProducts (+0.318); Age (+0.155); Gender_Male (+0.029)
15623630,Foster,Germany,Female,56,116251.24,1,1,1,0.8693102516341071,High,Age (+0.217); Geography_Germany (+0.108); NumOfProducts (+0.053)
15592000,Calabresi,Germany,Female,48,82794.18,1,0,1,0.8692958964057221,High,Age (+0.216); IsActiveMember (+0.079); NumOfProducts (+0.066)
15743817,Hargreaves,Germany,Male,40,174126.75,3,0,1,0.8691696852606033,High,NumOfProducts (+0.340); IsActiveMember (+0.037); Geography_Germany (+0.021)
15627220,Kang,Germany,Female,43,98807.45,1,0,1,0.8690729196374961,High,Age (+0.117); Geography_Germany (+0.104); NumOfProducts (+0.068)
15708212,Lin,Spain,Female,54,118241.02,1,0,1,0.8690706856756307,High,Age (+0.274); IsActiveMember (+0.097); NumOfProducts (+0.033)
15629299,Yang,Germany,Female,52,106074.89,1,1,1,0.8689970319504877,High,Age (+0.220); Geography_Germany (+0.105); NumOfProducts (+0.053)
15689781,Ts'ai,France,Female,49,0.0,1,0,1,0.8688955374169479,High,Age (+0.227); NumOfProducts (+0.098); IsActiveMember (+0.063)
15755649,Winter-Irving,Germany,Male,47,130538.77,1,0,0,0.8688271921096662,High,Age (+0.194); Geography_Germany (+0.108); IsActiveMember (+0.056)
15568573,Graham,Germany,Female,51,105701.91,1,1,1,0.8685168502234348,High,Age (+0.208); Geography_Germany (+0.108); NumOfProducts (+0.055)
15598751,Ingram,France,Female,43,0.0,3,0,1,0.8677359488494627,High,NumOfProducts (+0.279); Age (+0.088); Gender_Male (+0.033)
15815271,Ritchie,Germany,Male,43,165048.5,3,0,1,0.8673667914562441,High,NumOfProducts (+0.257); Age (+0.070); Geography_Germany (+0.043)
15589449,Frye,France,Female,56,0.0,3,1,1,0.867338607517445,High,NumOfProducts (+0.296); Age (+0.183); Gender_Male (+0.029)
15791944,Harker,France,Male,32,175464.85,3,0,1,0.8667331140391936,High,NumOfProducts (+0.402); Balance (+0.064); IsActiveMember (+0.043)
15639946,Sazonova,Germany,Female,39,162532.14,3,0,1,0.86658189192995,High,NumOfProducts (+0.347); Geography_Germany (+0.038); IsActiveMember (+0.027)
15579130,Chidiegwu,Germany,Female,43,118994.84,1,0,1,0.86653280590665,High,Geography_Germany (+0.116); Age (+0.109); NumOfProducts (+0.062)
15747168,Sanders,Germany,Female,47,103108.8,1,1,1,0.8661116316397571,High,Age (+0.208); Geography_Germany (+0.101); NumOfProducts (+0.059)
15805637,Hsing,France,Male,36,108546.16,3,0,1,0.8659876765978022,High,NumOfProducts (+0.434); Balance (+0.044); IsActiveMember (+0.034)
15679770,Smith,France,Female,61,131583.59,4,1,1,0.8658902126620717,High,NumOfProducts (+0.317); Age (+0.110); Gender_Male (+0.028)
15725679,Hsia,France,Female,47,0.0,1,0,1,0.8657710802857127,High,Age (+0.193); NumOfProducts (+0.100); IsActiveMember (+0.060)
15673591,Oluchukwu,France,Male,44,141252.18,4,1,1,0.8656416670958534,High,NumOfProducts (+0.380); Age (+0.089); Balance (+0.020)
15728963,Wei,Germany,Female,51,167273.71,1,0,1,0.8648021809006502,High,Age (+0.237); IsActiveMember (+0.083); NumOfProducts (+0.047)
15686060,Chou,Germany,Male,43,111677.88,1,0,1,0.864746783811339,High,Geography_Germany (+0.119); Age (+0.114); NumOfProducts (+0.068)
15704284,Ekechukwu,Germany,Male,57,95295.39,1,0,1,0.8647190832000862,High,Age (+0.257); IsActiveMember (+0.077); Geography_Germany (+0.060)
15578297,Ebelegbulam,Germany,Female,43,125537.38,1,0,1,0.8645740311625498,High,Geography_Germany (+0.115); Age (+0.107); NumOfProducts (+0.061)
15637599,Cremonesi,Germany,Female,44,123070.89,1,0,1,0.8644623141393123,High,Age (+0.126); Geography_Germany (+0.099); NumOfProducts (+0.058)
15761023,Murphy,Germany,Female,43,120847.11,1,0,1,0.8643637981366364,High,Geography_Germany (+0.115); Age (+0.107); NumOfProducts (+0.064)
15735270,Ruggiero,Spain,Male,47,0.0,1,0,1,0.8642856072397362,High,Age (+0.216); NumOfProducts (+0.120); IsActiveMember (+0.085)
15654456,Napolitano,Germany,Male,48,149726.08,1,0,1,0.8640995558359013,High,Age (+0.223); Geography_Germany (+0.080); IsActiveMember (+0.060)
15799635,Arbour,Spain,Male,51,108867.0,1,0,1,0.8639913769776584,High,Age (+0.295); IsActiveMember (+0.088); NumOfProducts (+0.046)
15789611,Lin,Germany,Male,46,150836.92,1,0,1,0.8635601096694893,High,Age (+0.196); Geography_Germany (+0.092); NumOfProducts (+0.060)
15711028,Nnachetam,France,Male,52,0.0,3,1,1,0.8631782203036107,High,NumOfProducts (+0.298); Age (+0.177); CreditScore (+0.012)
15715907,Onwubiko,France,Male,64,113109.52,1,0,1,0.8630618384604962,High,Age (+0.252); IsActiveMember (+0.149); NumOfProducts (+0.048)
15722632,Dickson,Germany,Male,50,119655.77,1,1,1,0.8624642900471184,High,Age (+0.227); Geography_Germany (+0.133); NumOfProducts (+0.058)
15745250,Simpson,France,Male,58,156652.13,1,0,1,0.8621664920281608,High,Age (+0.285); IsActiveMember (+0.121); NumOfProducts (+0.049)
15603565,Mackenzie,Spain,Female,56,90778.76,2,0,1,0.8620610306482174,High,Age (+0.313); IsActiveMember (+0.093); Gender_Male (+0.042)
15647385,Ch'iu,Spain,Male,56,99340.83,1,0,1,0.8617693746293511,High,Age (+0.308); IsActiveMember (+0.095); NumOfProducts (+0.044)
15656148,Obinna,Germany,Female,29,115046.74,4,0,1,0.8610704744559076,High,NumOfProducts (+0.310); Balance (+0.047); CreditScore (+0.043)
15683124,Evans,France,Male,53,115029.4,1,0,1,0.8609976726428374,High,Age (+0.287); IsActiveMember (+0.101); NumOfProducts (+0.053)
15635435,White,France,Female,54,120633.42,1,0,1,0.8608862297151408,High,Age (+0.294); IsActiveMember (+0.081); NumOfProducts (+0.040)
15669414,Pisano,Germany,Male,62,118356.89,2,0,1,0.8607646815502582,High,Age (+0.270); IsActiveMember (+0.105); Geography_Germany (+0.071)
15618255,Fedorov,Germany,Female,56,103244.86,2,0,1,0.8607356861624698,High,Age (+0.288); IsActiveMember (+0.072); Geography_Germany (+0.061)
15658716,Banks,Germany,Female,37,92171.35,3,0,1,0.8607110035899465,High,NumOfProducts (+0.319); Geography_Germany (+0.040); IsActiveMember (+0.036)
15676571,Bezrukova,France,Male,55,0.0,1,0,1,0.8605649085732799,High,Age (+0.273); IsActiveMember (+0.092); NumOfProducts (+0.084)
15812513,Nnaife,Germany,Male,45,103583.05,1,0,1,0.8603899828655878,High,Age (+0.164); Geography_Germany (+0.116); IsActiveMember (+0.059)
15768151,Romano,Germany,Female,45,109032.23,1,1,1,0.8602181653050428,High,Age (+0.180); Geography_Germany (+0.104); NumOfProducts (+0.056)
15593425,Bracewell,Spain,Female,54,187997.15,1,0,1,0.8597453831367313,High,Age (+0.243); IsActiveMember (+0.081); NumOfProducts (+0.033)
15676895,Cattaneo,Germany,Female,39,74596.15,3,1,1,0.8595695409603943,High,NumOfProducts (+0.386); Geography_Germany (+0.038); Gender_Male (+0.026)
15655123,Dumetolisa,Spain,Female,45,131355.3,3,0,1,0.85953738164127,High,NumOfProducts (+0.269); Age (+0.093); IsActiveMember (+0.031)
15770995,Sinclair,Germany,Female,47,131160.85,1,0,0,0.859426858168299,High,Age (+0.187); Geography_Germany (+0.090); NumOfProducts (+0.063)
15635141,Miller,Germany,Male,59,118210.42,2,0,1,0.8594143397688389,High,Age (+0.290); IsActiveMember (+0.095); Geography_Germany (+0.079)
15571928,Fraser,France,Female,43,0.0,3,0,1,0.8593031181887426,High,NumOfProducts (+0.286); Age (+0.083); Gender_Male (+0.036)
15732061,Liu,Germany,Female,45,121874.89,1,0,1,0.8583163657786065,High,Age (+0.152); Geography_Germany (+0.104); NumOfProducts (+0.065)
15796115,Forbes,Germany,Female,40,78119.59,4,0,1,0.8581336464642544,High,NumOfProducts (+0.324); IsActiveMember (+0.030); Gender_Male (+0.026)
15680449,Hsing,Germany,Female,44,138843.7,1,0,1,0.8581206357165022,High,Age (+0.138); Geography_Germany (+0.081); NumOfProducts (+0.063)
15707473,Summers,Germany,Female,48,111962.99,1,0,0,0.8578114313820332,High,Age (+0.188); Geography_Germany (+0.088); NumOfProducts (+0.061)
15626008,Miller,Germany,Female,52,111973.97,1,1,1,0.857789608895335,High,Age (+0.218); Geography_Germany (+0.098); NumOfProducts (+0.047)
15804142,Tan,Spain,Female,57,175575.95,2,0,1,0.8577076760341346,High,Age (+0.270); IsActiveMember (+0.100); Balance (+0.066)
15591036,Genovesi,Germany,Female,43,127940.47,1,0,1,0.8576421711547152,High,Geography_Germany (+0.111); Age (+0.109); NumOfProducts (+0.063)
15658577,Massie,France,Female,37,99546.25,3,1,1,0.8575034658786845,High,NumOfProducts (+0.423); Gender_Male (+0.029); Balance (+0.028)
15674541,Robinson,Spain,Male,52,123925.23,1,0,1,0.8574021168147058,High,Age (+0.303); IsActiveMember (+0.096); NumOfProducts (+0.043)
15722991,McGregor,France,Male,54,96402.96,1,0,1,0.8572672394865445,High,Age (+0.306); IsActiveMember (+0.100); NumOfProducts (+0.045)
15681007,Yen,France,Female,35,128548.49,4,0,1,0.8571575901808224,High,NumOfProducts (+0.413); IsActiveMember (+0.039); Balance (+0.037)
15776454,Hamilton,France,Female,48,0.0,1,0,1,0.8565375592711085,High,Age (+0.209); NumOfProducts (+0.104); IsActiveMember (+0.072)
15690546,Riley,France,Female,42,0.0,4,0,1,0.8563336409150931,High,NumOfProducts (+0.320); Gender_Male (+0.037); Age (+0.026)
15648967,Ch'en,Germany,Female,64,169362.43,1,0,1,0.8559882682397905,High,Age (+0.214); IsActiveMember (+0.116); NumOfProducts (+0.044)
15593128,Vinogradoff,France,Female,56,129255.2,2,0,1,0.8558244100929842,High,Age (+0.311); IsActiveMember (+0.089); Balance (+0.045)
15791216,Mann,Germany,Male,43,133379.41,1,0,1,0.8555476750070345,High,Age (+0.125); Geography_Germany (+0.109); NumOfProducts (+0.071)
15640852,McGregor,Germany,Female,39,83348.89,3,0,1,0.8548982685374934,High,NumOfProducts (+0.332); Geography_Germany (+0.046); Gender_Male (+0.030)
15580148,Welch,Germany,Male,40,168286.81,3,0,1,0.8546847598853056,High,NumOfProducts (+0.339); IsActiveMember (+0.036); Geography_Germany (+0.036)
15789582,Macleod,France,Male,55,0.0,1,0,0,0.8546180362350368,High,Age (+0.281); IsActiveMember (+0.093); NumOfProducts (+0.083)
15597930,Wilson,France,Male,52,59669.43,1,0,1,0.8545749640333032,High,Age (+0.277); IsActiveMember (+0.090); NumOfProducts (+0.063)
15798844,Chijindum,France,Male,54,128914.97,1,0,1,0.8545447585693074,High,Age (+0.293); IsActiveMember (+0.101); NumOfProducts (+0.047)
15692106,Rose,Spain,Female,25,147386.72,3,0,1,0.8541862035081439,High,NumOfProducts (+0.419); IsActiveMember (+0.036); Balance (+0.034)
15605275,Ofodile,Germany,Male,45,116917.07,1,0,1,0.8540221982484059,High,Age (+0.158); Geography_Germany (+0.113); NumOfProducts (+0.060)
15737047,Weatherford,France,Female,45,0.0,1,0,1,0.8536259348236792,High,Age (+0.174); NumOfProducts (+0.115); IsActiveMember (+0.081)
15690007,Ts'ui,Germany,Female,58,125801.03,2,0,1,0.8533168471869428,High,Age (+0.257); IsActiveMember (+0.088); Geography_Germany (+0.060)
15772781,Ball,France,Female,51,0.0,3,1,1,0.853120438724336,High,NumOfProducts (+0.294); Age (+0.173); Gender_Male (+0.030)
15592925,Giordano,Spain,Male,42,177626.77,3,1,1,0.8529187202788693,High,NumOfProducts (+0.370); Balance (+0.046); Age (+0.035)
15591010,McDonald,Germany,Male,55,109339.17,2,0,1,0.852875325390785,High,Age (+0.282); IsActiveMember (+0.087); Geography_Germany (+0.067)
15651554,Anenechukwu,Germany,Female,54,118449.21,1,1,1,0.8528659207705723,High,Age (+0.222); Geography_Germany (+0.106); NumOfProducts (+0.045)
15751748,Trevisani,France,Male,51,148222.65,1,0,1,0.852786680195313,High,Age (+0.295); IsActiveMember (+0.093); NumOfProducts (+0.049)
15594391,Samaniego,France,Female,68,183555.24,1,0,1,0.8526401752161109,High,Age (+0.146); IsActiveMember (+0.136); NumOfProducts (+0.041)
15796230,Morley,Germany,Female,36,124495.98,3,1,1,0.8523721248506616,High,NumOfProducts (+0.354); Geography_Germany (+0.056); Balance (+0.049)
15689786,Massie,Germany,Male,56,169743.83,1,0,1,0.8517548022764829,High,Age (+0.260); IsActiveMember (+0.096); NumOfProducts (+0.056)
15595842,Paramor,Germany,Male,45,119852.01,1,0,1,0.8516856906188454,High,Age (+0.163); Geography_Germany (+0.116); NumOfProducts (+0.061)
15641994,Meng,Germany,Male,43,103018.45,1,0,1,0.8516642005211845,High,Age (+0.123); Geography_Germany (+0.116); NumOfProducts (+0.071)
15606944,Fleming,Germany,Male,43,140121.17,1,0,1,0.8513419313586921,High,Age (+0.118); Geography_Germany (+0.113); NumOfProducts (+0.071)
15791867,Hicks,Germany,Male,44,108895.93,1,0,1,0.8512594394749645,High,Age (+0.131); Geography_Germany (+0.115); NumOfProducts (+0.062)
15603942,Hawthorn,Germany,Male,50,81290.02,3,1,1,0.8512311596321578,High,NumOfProducts (+0.281); Age (+0.147); Geography_Germany (+0.022)
15588944,Maughan,France,Female,63,165350.61,2,0,1,0.8511441509214147,High,Age (+0.271); IsActiveMember (+0.110); Gender_Male (+0.029)
15768451,MacDonald,Germany,Male,40,149131.03,3,1,1,0.8509754742185438,High,NumOfProducts (+0.367); Geography_Germany (+0.057); Balance (+0.020)
15579706,Curtis,France,Female,46,0.0,1,0,1,0.8506740274565018,High,Age (+0.181); NumOfProducts (+0.115); IsActiveMember (+0.072)
15756321,Johnston,Spain,Female,52,144772.69,1,0,1,0.8505893105047816,High,Age (+0.280); IsActiveMember (+0.088); NumOfProducts (+0.038)
15587507,Feng,France,Male,47,0.0,1,0,1,0.8502214561080479,High,Age (+0.194); NumOfProducts (+0.121); IsActiveMember (+0.087)
15718912,Hsueh,Germany,Female,44,126147.84,1,1,1,0.850206976846015,High,Age (+0.157); Geography_Germany (+0.126); NumOfProducts (+0.056)
15661162,Akabueze,Spain,Male,49,0.0,1,0,1,0.8500753393263051,High,Age (+0.233); NumOfProducts (+0.107); IsActiveMember (+0.069)
15679249,Chou,Germany,Female,57,163146.46,1,0,1,0.8499329082016411,High,Age (+0.236); IsActiveMember (+0.078); NumOfProducts (+0.039)
15755178,Ramos,France,Male,50,0.0,3,1,1,0.8499248811536634,High,NumOfProducts (+0.311); Age (+0.155); EstimatedSalary (+0.008)
15793307,Calabresi,Spain,Female,41,142880.28,3,0,1,0.8494623348669257,High,NumOfProducts (+0.335); Gender_Male (+0.033); IsActiveMember (+0.033)
15603851,Galkin,France,Male,32,127785.17,4,0,1,0.849320462857322,High,NumOfProducts (+0.437); IsActiveMember (+0.037); Balance (+0.036)
15624510,Tien,France,Male,52,139781.06,1,0,1,0.8491091034178375,High,Age (+0.283); IsActiveMember (+0.104); NumOfProducts (+0.057)
15589715,Fulks,France,Female,66,0.0,1,0,1,0.8486937302501322,High,Age (+0.170); IsActiveMember (+0.155); NumOfProducts (+0.078)
15708867,Niu,Spain,Female,38,134168.5,3,0,1,0.8485850168686506,High,NumOfProducts (+0.380); Balance (+0.038); IsActiveMember (+0.034)
15572182,Onwuamaeze,Germany,Female,33,106506.77,3,0,1,0.8485840240216977,High,NumOfProducts (+0.336); Geography_Germany (+0.053); Balance (+0.045)
15601410,Tien,Spain,Female,46,0.0,3,1,1,0.8482670085898996,High,NumOfProducts (+0.321); Age (+0.122); Gender_Male (+0.031)
